MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,4
MEG_5255|Drugs|betalactams|Class_D_betalactamases|OXA,4
MEG_2929|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,4
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,4
MEG_1143|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,4
MEG_3887|Metals|Mercury_resistance|Mercury_resistance_regulator|MERR2,4
MEG_5781|Drugs|Phenicol|Phenicol-resistant_23S_rRNA_mutation|PH23S|RequiresSNPConfirmation,4
MEG_6090|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,4
MEG_468|Drugs|betalactams|Class_C_betalactamases|ACT,4
MEG_1208|Drugs|betalactams|Class_A_betalactamases|BCL,4
MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA,4
MEG_975|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,4
MEG_3820|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,4
MEG_3646|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAB,4
MEG_2959|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,4
MEG_688|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,4
MEG_1303|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,4
MEG_5381|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,4
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,3
MEG_3601|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,3
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,3
MEG_2554|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,3
MEG_8150|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,3
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,3
MEG_6638|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,3
MEG_5342|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,3
MEG_5350|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,3
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,3
MEG_3082|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW,3
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,3
MEG_786|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_3140|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|GLPF,3
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_7265|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|TOLC,3
MEG_7378|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,3
MEG_1593|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,3
MEG_6117|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,3
MEG_2680|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,3
MEG_3231|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,3
MEG_961|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_2116|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,3
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,3
MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,3
MEG_8148|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,3
MEG_8448|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,3
MEG_6990|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET39,3
MEG_7077|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETG,3
MEG_800|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_7834|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YHCN,3
MEG_1166|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSDM,3
MEG_1289|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,3
MEG_887|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3
MEG_4319|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,3
MEG_1038|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,3
MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX,2
MEG_796|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_8088|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,2
MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX,2
MEG_3616|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,2
MEG_8145|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_1478|Drugs|Glycopeptides|Bleomycin_resistance_protein|BRP,2
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_3205|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_2580|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRI,2
MEG_2441|Metals|Copper_resistance|Copper_resistance_protein|CUEP,2
MEG_3821|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,2
MEG_1148|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSBM,2
MEG_2944|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2
MEG_7194|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,2
MEG_7239|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,2
MEG_7409|Drugs|Glycopeptides|VanA-type_resistance_protein|VANHA,2
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,2
MEG_3618|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,2
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,2
MEG_414|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,2
MEG_3235|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2
MEG_2846|Drugs|MLS|23S_rRNA_methyltransferases|ERMT,2
MEG_6095|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2
MEG_2660|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,2
MEG_1161|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSCM,2
MEG_2574|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRD,2
MEG_2655|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,2
MEG_3664|Drugs|betalactams|Class_C_betalactamases|MCA,2
MEG_5062|Drugs|betalactams|Class_D_betalactamases|OXA,2
MEG_962|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_2807|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,2
MEG_89|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2
MEG_7390|Drugs|Glycopeptides|VanE-type_resistance_protein|VANE,2
MEG_402|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB,2
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,2
MEG_4312|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|OPTRA,2
MEG_983|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,2
MEG_2836|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,2
MEG_4279|Drugs|betalactams|Mutant_porin_proteins|OMP36|RequiresSNPConfirmation,2
MEG_954|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_981|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT4-PRIME,2
MEG_798|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,2
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,1
MEG_8435|Drugs|betalactams|Class_D_betalactamases|OXA,1
MEG_8688|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALB,1
MEG_3613|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUF,1
MEG_2814|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_794|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_3827|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFB,1
MEG_4360|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,1
MEG_2658|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,1
MEG_1142|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSA,1
MEG_7342|Drugs|Glycopeptides|VanA-type_resistance_protein|VANA,1
MEG_6519|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMDA,1
MEG_1560|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,1
MEG_3791|Drugs|betalactams|Penicillin_binding_protein|MECA,1
MEG_843|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_2818|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_797|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_2625|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,1
MEG_697|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,1
MEG_7482|Drugs|Glycopeptides|VanL-type_regulator|VANRI,1
MEG_893|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_5352|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1
MEG_17|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,1
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,1
MEG_6162|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,1
MEG_7114|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,1
MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,1
MEG_823|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_1563|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,1
MEG_8171|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|KATG|RequiresSNPConfirmation,1
MEG_2502|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,1
MEG_847|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_2816|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,1
MEG_2686|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,1
MEG_2135|Drugs|betalactams|Class_C_betalactamases|CSA,1
MEG_8232|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LPTD,1
MEG_1631|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATP|RequiresSNPConfirmation,1
MEG_969|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1
MEG_693|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEK,1
MEG_7289|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|TTGB,1
MEG_6520|Biocides|Multi-biocide_resistance|Multi-biocide_ABC_efflux_pump|SMDB,1
MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,1
MEG_1145|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,1
MEG_1154|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,1
